drug name,PDOD score
3-Cyclohexyl-L-alanine,0.0
4-Imino-5-Methidyl-2-Trifluoromethylpyrimidine,0
Stavudine triphosphate,-0.43085284051901646
FKB-001,-0.2333935639304767
"4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose",-0.4219278851319
L-2-Amino-6-Methylene-Pimelic Acid,0
6-hydroxyuridine-5'-phosphate,-0.3333333333333333
D-Methionine,-0.35841070559610705
"Sulfamic Acid 2,3-O-(1-Methylethylidene)-4,5-O-Sulfonyl-Beta-Fructopyranose Ester",-0.3494271995881147
Methylthioinosine,0
3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol,-0.4225747637194559
Acetylphosphate,0
N-Carboxymethionine,0
(5R)-5-{[(2-Amino-3H-purin-6-yl)oxy]methyl}-2-pyrrolidinone,-0.3791425107733875
3'-phospho-5'-adenylyl sulfate,-0.4959051025699385
alpha-D-mannose 6-phosphate,-0.4921096755473345
"1,3-bis-([[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-ethyl]-amino-carbonyloxy)-2-amino-propane",0
Beta-3-Serine,0
N7-(5'-Phospho-alpha-ribosyl)-2-hydroxypurine,0
"(2s,4s)-Alpha-Campholinic Acid",0
2-Amino-Vinyl-Phosphate,0
Stanolone,-0.46430805256778407
5-(2-Chlorophenyl)Furan-2-Carboxylic Acid,0
RU78783,-0.5307692307692308
Propanoyl-CoA,0
"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",-0.432051282051282
Octanoyl-Coenzyme A,-0.4709368895367916
N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide,-0.36120566367381884
"4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine",-0.40431484513028354
(South)-Methanocarba-Thymidine,0
Zardaverine,-0.3889847752625268
"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",-0.4241164241164241
"Biphenyl-2,3-Diol",0
"(4R)-limonene 1メ,2メ-epoxide",0.0
"Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid",0
3-Amino-6-Hydroxy-Tyrosine,0
Piretanide,-0.3974358974358974
K201 free base,0.0
CoA-s-acetyl tryptamine,-0.387277911673016
(R)-Bicalutamide,-0.42113306477396256
9-(6-deoxy-alpha-L-talofuranosyl)-6-methylpurine,0
5'-Deoxy-5'-(Methylthio)-Tubercidin,-0.3887179487179487
4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid,0
Adenosine 5'-[gamma-thio]triphosphate,-0.3097689522315565
Diglyme,-0.19733926881004535
"Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate",0
Heptanoic acid,0
"(4s)-2-[(1e)-1-Aminoprop-1-Enyl]-4,5-Dihydro-1,3-Thiazole-4-Carboxylic Acid",0
3-(1-Aminoethyl)Nonanedioic Acid,0
alpha-L-iduronic acid,0
"Inositol 1,3-Bisphosphate",-0.30243986254295535
N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine,-0.4495102894244525
2-Fluoro-2'-Deoxyadenosine,0
Fosmidomycin,0
2-Acetyl-Protoporphyrin Ix,0
3-Hydroxypyruvic Acid,0
2-Thiomethyl-3-Phenylpropanoic Acid,0
(Carboxyhydroxyamino)Ethanoic Acid,0
2-aminoisobutyric acid,-0.3825830180748213
Hymenialdisine,-0.41089090327624495
Pentasulfide-Sulfur,0
Oxitriptan,0
Rhamnose,0
Benzimidazole,0
Ricinoleic Acid,-0.459171616816044
Ndelta-(N'-Sulphodiaminophosphinyl)-L-Ornithine,0
"(5-Chloropyrazolo[1,5-a]Pyrimidin-7-Yl)-(4-Methanesulfonylphenyl)Amine",-0.3791425107733875
"8,9,10-Trihydroxy-7-hydroxymethyl-2-thioxo-6-oxa-1,3-diaza-spiro[4.5]decan-4-one",-0.4214562808634241
N-Ethylmaleimide,0
Penicillin G Acyl-Serine,0
Fluoro-Willardiine,-0.3639479405437643
5-(2-hydroxyethyl)-4-methylthiazole,0
2-Propyl-Aniline,0
1-Benzyl-(R)-Propylamine,0
GE-2270A,0
4-(5-Bromo-2-Oxo-2h-Indol-3-Ylazo)-Benzenesulfonamide,-0.3791425107733875
4-(4-Chlorophenyl)Imidazole,-0.45829567686421163
Uridine-5'-diphosphate-2-deoxy-2-fluorogalactose,0
Thymidine-5'-(dithio)phosphate,0
PNU177836,-0.42582655106780126
Vitamin B6 Complexed with 2-Amino-Hexanoic Acid,0
"N1,N14-Bis((S-Methyl)Isothioureido)Tetradecane",-0.432051282051282
8-iodo-guanine,0
Para-Mercury-Benzenesulfonic Acid,-0.42879505430299636
"4-[3-Methylsulfanylanilino]-6,7-Dimethoxyquinazoline",-0.40177208535121345
Cysteine-S-acetamide,0.0
"N-(2-Thienylmethyl)-2,5-Thiophenedisulfonamide",-0.3494271995881147
S-(2-Acetamidoethyl) hexadecanethioate,0
Imino-Tryptophan,-0.3899220136221035
CRA_10972,-0.3288677614520311
1-Deoxy-6-O-Phosphono-1-[(Phosphonomethyl)Amino]-L-Threo-Hexitol,0
S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea,-0.432051282051282
Cyclohexylammonium Ion,0
2-(Thiomethylene)-4-Methylpentanoic Acid,0.0
Cacodylic acid,-0.44188034188034186
Quisqualic acid,-0.38069191898983085
S-9-(2-hydroxypropyl)adenine,0
Metribolone,-0.39055735232047845
"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-5-Yl]Hexyl]-Phenanthridinium",-0.46410256410256406
Arsanilic acid,0.0
5-fluoro-beta-L-gulosyl fluoride,-0.3408658018858662
Glutathione sulfonic acid,-0.42683224703653144
Adenosine-5'-(Dithio)Phosphate,0
Phenylalanine-N-Sulfonamide,0
N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosamine,-0.1575299999600438
"6-hydroxy-1,6-dihydro purine nucleoside",-0.42280169371912485
CRA_1801,-0.3288677614520311
"3,4-dimethylaniline",0
"4-(2,5-Dichloro-Thiophen-3-Yl)-Pyrimidin-2-Ylamine",-0.3791425107733875
Patupilone,-0.3020289680462331
5-beta-D-ribofuranosylnicotinamide adenine dinucleotide,-0.432051282051282
Ulapualide A,0.0
"3-[2,6,8-Trioxo-9-[(2R,3S,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]propyl dihydrogen phosphate",0
2-Methyl-3-(2-Aminothiazolo)Propanal,-0.28205128205128205
"1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",-0.5056582585573084
Phosphoglycolohydroxamic Acid,-0.4766666666666666
Lauric acid,-0.3500573692033364
4-(2-Thienyl)-1-(4-Methylbenzyl)-1h-Imidazole,0
Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Octyl-Amide,0
1h-Benoximidazole-2-Carboxylic Acid,-0.35227296715031636
D-Levofloxacin,0
S-octylglutathione,-0.3887179487179487
4-methoxybenzenesulfinate,-0.4065521832795624
Oxidized Acetyl Dithranol,0
LY341770,0
"1,8-Di-Hydroxy-4-Nitro-Anthraquinone",-0.412985529322163
"4-(Aminosulfonyl)-N-[(2,5-Difluorophenyl)Methyl]-Benzamide",-0.3494271995881147
Nitrilotriacetic acid,-0.39999999999999997
5-Phosphoarabinonic Acid,-0.42505267948314723
UDP-alpha-D-glucuronic acid,-0.31897593429406257
Doramapimod,-0.40177208535121345
Pantothenyl-Aminoethanol-Acetate Pivalic Acid,0
S-Selanyl Cysteine,0
7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide,-0.3974358974358974
6-Carboxymethyluracil,-0.4244629244629245
(S)-2-Tetrahydrofuroic acid,0
1-Aminocyclopropylphosphonate,0
Dazoxiben,-0.3974358974358974
Malonaldehyde,0
4-Piperidino-Piperidine,-0.5282051282051282
2-Aminobenzyl alcohol,-0.3412323674598042
Sri-9662,-0.4241164241164241
(R)-N-(1-Methyl-Hexyl)-Formamide,-0.432051282051282
"N-[(2S,3S)-4-[2-[(5S)-3a,4,5,6,7,7a-Hexahydro-1,3-benzodioxol-5-yl]ethyl-[3-(1,3-dioxoisoindol-2-yl)propanoyl]amino]-3-hydroxy-1-phenylbutan-2-yl]-3,5-dimethoxy-4-phenylmethoxybenzamide",0
Acetoacetyl-CoA,-0.45863247863247875
(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone,-0.3887179487179487
"3-Decyl-2,5-Dioxo-4-Hydroxy-3-Pyrroline",0
D-Lactic acid,0
7-Nitroindazole-2-Carboxamidine,-0.432051282051282
Zebularine,0
Cytidine-5'-diphospho-beta-D-xylose,0
"4-{2,4-Bis[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid",-0.4214562808634241
Selenazole-4-carboxyamide-adenine dinucleotide,-0.3566666666666667
"2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone",-0.49615384615384617
7-cyano-7-deazaguanine,0
3-Methoxybenzamide,-0.49615384615384617
(Diphosphono)Aminophosphonic Acid,0
"3-[[(3R,4S,5S,6R)-7-Benzyl-4,5-dihydroxy-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepan-2-yl]methyl]-N-methylbenzamide",0
"3-Amino-4-{3-[2-(2-Propoxy-Ethoxy)-Ethoxy]-Propylamino}-Cyclobut-3-Ene-1,2-Dione",0
Alpha-Ribazole-5'-Phosphate Derivative,0
PASBN,-0.5307692307692308
"[N-[N-(4-Methoxy-2,3,6-trimethylphenylsulfonyl)-L-aspartyl]-D-(4-amidino-phenylalanyl)]-piperidine",-0.3288677614520311
6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide,-0.3974358974358974
IC261,-0.4197170645446507
"Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine",-0.3868448538648878
Glycolic acid,-0.3333333333333333
2-(Sec-Butyl)Thiazole,0.0
"N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide",-0.35841070559610705
Ethylaminobenzylmethylcarbonyl Group,0
Isoglutamine,0
"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",-0.46410256410256406
Pidolic acid,-0.2325244982490125
5-Hydroxymethyl-Chonduritol,-0.42192788513190005
Tetramethylammonium,-0.3887179487179487
"PMP-hydroxyisoxazole, pyridoxamine-5-phosphate-hydroxyisoxazole",0
[Methylseleno]Acetate,0
2-Morpholinoethylamine,-0.35227296715031636
Ribose-1-Phosphate,-0.456184012066365
"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",-0.42582655106780126
6-Nitroindazole,-0.44637695083157203
Thymidine-5'- Diphosphate,-0.43085284051901646
2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid,-0.5307692307692308
beta-Alanine,0
4-phospho-D-erythronic acid,0
scyllo-inositol,-0.4926442669173168
2-acetylamino-2-deoxy-b-D-allopyranose,-0.27977271696542827
Glucosamine 1-Phosphate,0
2-Chlorophenol,-0.40177208535121345
"6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Hexanoic Acid",0
3-Fluoro-2-(Phosphonooxy)Propanoic Acid,0
5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate,0
PAS219,-0.5307692307692308
"5-Bromo-N-[(2S)-2,3-dihydroxypropoxy]-3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]benzamide",-0.3417304040870132
2-carboxypropyl-coenzyme A,0
(2Z)-1-(5-Chloro-1H-indol-3-yl)-3-hydroxy-3-(1H-tetrazol-5-yl)-2-propen-1-one,0
(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid,0
p-Toluenesulfonic acid,-0.09197775341885626
5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid,-0.41426031245243333
"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium",-0.4241164241164241
Mant-Adp,-0.32161465433526126
"Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",-0.29750225684386106
S-P-Nitrobenzyloxycarbonylglutathione,-0.3448717948717948
3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid,-0.4766666666666666
Acetylcholine,-0.4183145169893451
"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole",-0.4214562808634241
L-2-aminopimelic acid,0
[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid,-0.4766666666666666
"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine",-0.46410256410256406
Benzamidine,-0.3611420446331931
Perchlorate,0
4-Iodobenzo[B]Thiophene-2-Carboxamidine,-0.40748583501392494
"6-[5-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Pentanoylamino]-Hexanoic Acid",0
4-Carboxyphenylboronic Acid,0
"3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril",0
Alpha-L-Arabinose,0
Nonan-1-Ol,0
4-Methyl-5-Hydroxyethylthiazole Phosphate,0
2-deazo-6-thiophosphate guanosine-5'-monophosphate,0
Adenosine 5'-methylenediphosphate,0
"2',3'-Dideoxythymidine-5'-Monophosphate",-0.3566666666666667
mu4-sulfido-quadro-tetracopper,0
N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,-0.4286308375861935
B-2-Octylglucoside,-0.19435897435897434
"3H-pyrazolo[4,3-d]pyrimidin-7-ol",-0.42280169371912485
2'-fluoro-2'-deoxyuridine 3'-monophosphate,0.0
{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid,-0.42582655106780126
beta-D-glucuronic acid,0
"N,O-Didansyl-L-Tyrosine",0
"D-Myo-Inositol-1,4-Bisphosphate",-0.47592367108340233
N-Pyridoxyl-7-Keto-8-Aminopelargonic Acid-5'-Monophosphate,0
Thymidine-5'-diphospho-beta-D-xylose,0
"4-oxo-4,5-dihydro-1,2,5-thiadiazole-3-carboxylic acid",0
2-oxopropyl-CoM,0
CRA_8696,-0.40748583501392494
6-amino-1-methyl-7H-purin-1-ium,0
2-Dimethylamino-Ethyl-Diphosphate,0
Dephospho Coenzyme A,0
(S)-Hmg-Coa,-0.4935897435897436
Indole-3-Propanol Phosphate,0
Tubercidin,0
Phosphonoacetaldehyde,0
Propyl alcohol,0.0
CRA_10433,-0.3288677614520311
5-methylbenzimidazole,0
"Guanosine-2',3'-cyclophosphorothioate",0
KB-141,-0.43999116209411326
"4,5-Dimethyl-1,2-phenylenediamine",0
Sinapoyl coenzyme A,-0.3413112722947122
"2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione",-0.48828645441924684
alpha-Fluoro-carboxymethyldethia coenzyme A complex,-0.3887179487179487
"1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",-0.3889847752625268
"1-Beta-Ribofuranosyl-1,3-Diazepinone",-0.3887179487179487
Adenylate-3'-phosphate-[[2'-deoxy-uridine-5'-phosphate]-3'-phosphate],0.0
Cu-Cyclam,0.0
6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid,-0.36319123658108676
6-o-Capryloylsucrose,0
3-Oxiran-2ylalanine,-0.43211547491412805
(R)-3-hydroxydecanoyl-CoA,-0.5728845567363408
Flavin adenine dinucleotide,-0.3673943248259965
Methyl beta-L-fucopyranoside,0
4-Nitrophenyl-Ara,0
6-Hydroxymethylpterin,0
3'-Fluoro-3'-deoxythymidine 5'-monophosphate,-0.3566666666666667
Stearic acid,-0.5096514805858845
Thio-Maltohexaose,0
4-Methoxy-E-Rhodomycin T,0
7-Alpha-D-Ribofuranosyl-Purine-5'-Phosphate,0
D-Cysteine,0
"2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide",0.0
Pyrroloquinoline Quinone,0
Sphingosine,-0.1987179487179487
"2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid",0
4-Aminohydrocinnamic Acid,0
Duvoglustat,-0.3653846153846154
(3-Formyl-but-3-Enyl)-Phosphonic Acid,0
4-Deoxyglucarate,0
"(2s,5s)-5-Carboxymethylproline",0
Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone,-0.3288677614520311
Vinylglycine,-0.390145864811197
"(1'R,2'S)-9-(2-Hydroxy-3'-Keto-Cyclopenten-1-yl)Adenine",-0.39999999999999997
DPI59,-0.5307692307692308
11-Deoxy-Beta-Rhodomycin,0
N-acetyl-N'-beta-D-glucopyranosyl urea,-0.4214562808634241
FR-234938,-0.42280169371912485
AL7099A,-0.3494271995881147
Diphthamide,0.0
dATP,-0.3653846153846154
2-Formyl-Protoporphryn Ix,0
D-Tryptophan,-0.3899220136221035
"5-[Bis-2(Chloro-Ethyl)-Amino]-2,4-Dintro-Benzamide",0
2-Oxo-4-Methylpentanoic Acid,0
Trifluoroethanol,-0.48012820512820514
Adenosine-5'-Propylphosphate,0
"3-(5-Amino-7-oxo-3,7-dihydro-2H-[1,2,3]triazolo[4,5-d]pyrimidin-2-yl)-N-(2-{[2-(hydroxymethyl)phenyl]sulfanyl}benzyl)benzamide",0
"2-[(2e,6e,10e,14e,18e,22e,26e)-3,7,11,15,19,23,27,31-Octamethyldotriaconta-2,6,10,14,18,22,26,30-Octaenyl]Phenol",0
Nicotinamide Mononucleotide,-0.41535801955321333
"(4'-{[Allyl(Methyl)Amino]Methyl}-1,1'-Biphenyl-4-Yl)(4-Bromophenyl)Methanone",0
N-{3-[4-(3-aminopropyl)piperazin-1-yl]propyl}-3-(alpha-D-galactopyranosyloxy)-5-nitrobenzamide,0
3'-deoxy-3'-aminothymidine monophosphate,-0.3566666666666667
"2,3-Dihydroxy-5-Oxo-Hexanedioate",0
"3,5-Difluoroaniline",0
1-Amino-1-Carbonyl Pentane,0
P-Aminophenyl-Alpha-D-Galactopyranoside,0
"(S)-2-Amino-3-(1,3,5,7-Pentahydro-2,4-Dioxo-Cyclopenta[E]Pyrimidin-1-Yl) Proionic Acid",-0.3639479405437643
Beta-L-Arabinose,0
4-Fluorobenzylamine,-0.3288677614520311
S-4-Nitrobutyryl-CoA,-0.3566666666666667
2-(Phosphonooxy)Butanoic Acid,0
"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Benzothiazole",-0.4214562808634241
D-Lysine,0
RWJ-51084,-0.3288677614520311
4-Phenyl-1h-Imidazole,0
(2s)-Pyrrolidin-2-Ylmethylamine,-0.3653846153846154
Phenol,-0.4553548661283468
"5-[1-(Acetylamino)-3-Methylbutyl]-2,5-Anhydro-3,4-Dideoxy-4-(Methoxycarbonyl)Pentonic Acid",0
(6R)-Folinic acid,-0.42112680402208463
2'-Deoxycytidine 5'-triphosphate,0
"2',6'-Dichloro-Biphenyl-2,6-Diol",0
Hexamethylene diamine,0
Dodecyl-Coa,0
"Al-6619, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Hydroxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]",-0.3494271995881147
1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,-0.3887179487179487
RU82197,-0.5307692307692308
Flavin mononucleotide,-0.40848411532629936
"2',5'-Dideoxyuridine",0
"2,6-Difluorobenzenesulfonamide",-0.3494271995881147
3'-Oxo-Adenosine,-0.39999999999999997
D-Treitol,0
"4-[(10s,14s,18s)-18-(2-Amino-2-Oxoethyl)-14-(1-Naphthylmethyl)-8,17,20-Trioxo-7,16,19-Triazaspiro[5.14]Icos-11-En-10-Yl]Benzylphosphonic Acid",-0.5262118302082311
alpha-maltotriose,-0.4219278851319
Dodecyl-Alpha-D-Maltoside,-0.3503572929802438
p1-(5'-adenosyl)p5-(5'-thymidyl)pentaphosphate,-0.3566666666666667
"2,6-Anhydro-3-Deoxy-D-Erythro-Hex-2-Enonic Acid",0
beta-L-fucose,-0.46410256410256406
Thiarsa Dihydroxy Cysteine,0
L-naphthyl-1-acetamido boronic acid alanine,0
C-(1-Azido-Alpha-D-Glucopyranosyl) Formamide,-0.4214562808634241
3'-beta-Sialyl-beta-lactose,0
3-Phosphono-D-alanine,-0.3887179487179487
"1-Methyl-3-Oxo-1,3-Dihydro-Benzo[C]Isothiazole-5-Sulfonic Acid Amide",-0.3494271995881147
N-Succinyl Phenylglycine,0
Phenylphosphate,-0.5307692307692308
Pterin Cytosine Dinucleotide,0
2-Allyl-6-Methyl-Phenol,0
Benzylsulfonic acid,-0.4079196698559955
7-Deaza-7-Aminomethyl-Guanine,0
N(G)-Iminoethylornithine,-0.432051282051282
RU78300,-0.5307692307692308
L-Leucyl-Hydroxylamine,0
4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide,-0.3791425107733875
N-cyclohexyltaurine,-0.1807933027333086
"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide",-0.42582655106780126
Cephalosporin C,0
Brivudine,-0.26922900208694084
Guanosine 3'-monophosphate,0
5-fluorotryptophan,-0.47038461538461535
"1,4-Dioxane",-0.3735072111550825
Ferroheme C,-0.4289403647667931
3-Amino-Alanine,0
"(2S)-2-Ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate",-0.3639479405437643
Des(carbamimidoyl) zanamivir,0
Tyrosyladenylate,0
"Deoxycytidylyl-3',5'-guanosine",0.0
Maltose,-0.4219278851319
{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-Phosphonic Acid,0
Dioxo(sulfanyl)molybdenum,-0.432051282051282
2-Pyridinethiol,-0.29345705163757485
S-(N-hydroxy-N-iodophenylcarbamoyl)glutathione,-0.3448717948717948
"N-naphthalen-1-ylmethyl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine",-0.4275640510056982
"5,6-Cyclic-Tetrahydropteridine",-0.432051282051282
(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester,-0.3494271995881147
(+)-1-bromo-2-propanol,0
BIA,-0.4959477481010923
1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea,-0.3288677614520311
3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid,0
Glutathione disulfide,0.10259535896973689
4-(Acetylamino)-3-Guanidinobenzoic Acid,0
Heptyl glucoside,-0.2967874636412859
CoA-S-acetyl 5-bromotryptamine,-0.387277911673016
Malate Like Intermediate,0
"Inositol-(1,3,4,5,6)-Pentakisphosphate",-0.3887179487179487
"3,3',5,5'-tetrachlorobiphenyl-4,4'-diol",-0.4959051025699385
Triethyl phosphate,-0.49615384615384617
Huperzine B,-0.46410256410256406
Cobalt hexammine ion,0
8-Bromo-Adenosine-5'-Monophosphate,-0.2641025641025641
S-Arsonocysteine,0
Mercaptoethanol,-0.3663385189514937
Sri-9439,-0.4241164241164241
2-Iminobiotin,0
5'-O-(L-Threonylsulfamoyl)adenosine,0
(S)-Mandelic acid,0
"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole",-0.4214562808634241
"7-Methyl-7,8-dihydroguanosine 5'-(tetrahydrogen triphosphate)",0
N-Acetylproline,0
"2-{(9as)-9a-[(1s)-1-Hydroxyethyl]-2,7-Dimethyl-9a,10-Dihydro-5h-Pyrimido[4,5-D][1,3]Thiazolo[3,2-a]Pyrimidin-8-Yl}Ethyl Trihydrogen Diphosphate",0
"M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene",-0.46410256410256406
3-Acetylpyridine Adenine Dinucleotide,0
N-Carbamyl-D-Methionine,0
PF-00356231,0
"4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline",-0.3791425107733875
9-Aminophenanthrene,0
"5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione",-0.4065521832795624
Modified Ribosylated Glutamyl Ester,0
FR239087,-0.42280169371912485
"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One",0
ZK-806711,-0.3288677614520311
Imidazole,-0.2585816415977583
5'-O-(N-(Alanyl)sulfamoyl)adenosine,-0.39260625219529327
2-Carboxyethylphosphonic Acid,-0.4766666666666666
"3,5-Diiodotyrosine",-0.1758919580059153
L-tyrosinamide,-0.29397217117353636
Hexadecanal,-0.4078032511904896
CP-320626,-0.4214562808634241
S-oxy-L-cysteine,-0.43514615391689326
"3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid",0
Fica,-0.37497890013460516
4-Methylimidazole,-0.24863049732618162
alpha-D-Xylopyranose,-0.4214050867122412
"(2R,3R)-2,3-Dihydroxy-4-oxo-4-(propylamino)butanoic acid",-0.3974358974358974
"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester",-0.4214562808634241
Sanglifehrin A,-0.30318905201089513
Heptaethylene glycol,-0.3974358974358974
Enalkiren,-0.28205128205128205
"(2R,3R,4S,5R,6E)-3,4,5-Trihydroxy-N-[(3S,6R)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide",-0.35841070559610705
Ethyl Isocyanide,0.0
3-(P-Tolyl)Propionic Acid,0
Uridine-Diphosphate-N-Acetylglucosamine,-0.25867716667548785
Cytidine-5'-Monophosphate,-0.4411538461538462
N2-[(Benzyloxy)carbonyl]-N-[(3R)-1-{N-[(benzyloxy)carbonyl]-L-leucyl}-4-oxo-3-pyrrolidinyl]-L-leucinamide,-0.2518044497067847
4-hydroxycoumarin,0
gamma-Glutamylcysteine,-0.46410256410256406
"2-Hydroxymethyl-Pyrrolidine-3,4-Diol",0
6-hydroxynorleucine,0
